Id,SalePrice
2735,137298.03882791102
2736,133732.9215573362
2737,119139.4142188103
2738,120648.12105232471
2739,148739.43807005812
2740,134657.45835023088
2741,150734.13030023134
2742,156204.9592178642
2743,164758.92933926088
2744,163882.3959556764
2745,144009.36644821984
2746,138983.00863267088
2747,144969.565328881
2748,105800.45718262409
2749,130589.87223799195
2750,112301.98829744247
2751,130620.05747642374
2752,172764.94316754062
2753,163357.9661616339
2754,251122.40281317185
2755,137467.1486135791
2756,91326.55822135016
2757,48622.1521613956
2758,84142.70001536346
2759,164369.17232780092
2760,136311.6501896781
2761,142908.50317362236
2762,135655.9790588633
2763,180884.06200125485
2764,123498.3230663496
2765,274888.20148164546
2766,139430.12197375414
2767,74885.38365660001
2768,125572.75690385778
2769,151683.382795621
2770,130876.36069322852
2771,88153.28597579006
2772,94508.30818411577
2773,175625.0359020308
2774,155298.9619783294
2775,132011.62738270155
2776,143035.0926062485
2777,167433.2490345376
2778,116363.3352709095
2779,129754.80290711694
2780,91767.6267434243
2781,102701.56629822432
2782,94014.84680164349
2783,98642.8850886565
2784,133839.15655121912
2785,138716.99197608035
2786,59476.31866120154
2787,129460.68527402135
2788,73039.45916255702
2789,164764.5371396507
2790,78445.11914471605
2791,93093.34204948982
2792,72825.81027133817
2793,162712.18735582617
2794,86650.1389364159
2795,122656.75153716747
2796,103597.93292558854
2797,273416.71686160786
2798,119364.01473638261
2799,122438.74193404723
2800,62091.66659015625
2801,106214.30117064778
2802,130442.23060083942
2803,200862.64854362753
2804,114017.94444808958
2805,100852.4639778327
2806,68786.78183394864
2807,238784.650746512
2808,158632.64705469715
2809,119943.42770289097
2810,121739.17612417412
2811,167986.98833569433
2812,178128.10887771193
2813,149378.49845789908
2814,154969.81664145863
2815,109537.6084868001
2816,230949.30172029976
2817,161106.27954970606
2818,130506.59253818906
2819,167510.65016264067
2820,138858.37342206357
2821,107497.99796564193
2822,153316.51394407675
2823,336938.04895024205
2824,178359.74225424833
2825,138585.9902539606
2826,136530.50547035105
2827,138247.27719873702
2828,240281.4005535547
2829,193562.75140079143
2830,231139.53267435392
2831,183216.5427549029
2832,251281.66917459155
2833,316881.69306419295
2834,236135.9753628308
2835,226416.7862825913
2836,196790.1880060969
2837,154176.41495481503
2838,150217.43498194555
2839,171702.7302445456
2840,211250.66703174834
2841,199396.99144691843
2842,224164.56028885604
2843,154274.5443794979
2844,169132.1710734305
2845,124630.90445442719
2846,204886.36696298426
2847,224027.19104800269
2848,213596.34781658102
2849,197806.5823676602
2850,263578.96627002116
2851,214288.84854980977
2852,226431.00652911857
2853,226424.97703004756
2854,132115.68992284854
2855,205678.53011513763
2856,200354.90327774512
2857,189854.69339111724
2858,212236.47850057142
2859,78569.13493029548
2860,149648.22426055453
2861,136711.55251711045
2862,190145.81250467265
2863,150059.39288814843
2864,251312.0315671225
2865,140467.4163170323
2866,135503.1738504679
2867,95318.97214914934
2868,93622.78765514016
2869,98060.01201893092
2870,97562.89853219377
2871,63326.7479340718
2872,29173.320521103436
2873,82510.67231935638
2874,159117.10001513397
2875,127737.61073916053
2876,165917.66667014002
2877,156589.32251261774
2878,169906.25272905044
2879,143586.0169226594
2880,109214.85198248789
2881,132123.7222086728
2882,206718.1536091332
2883,197009.9247971629
2884,181669.36643367787
2885,178396.15255977082
2886,246420.9415493377
2887,106901.39919937166
2888,136428.7425258367
2889,34167.13232104336
2890,81107.32835688147
2891,152899.60724304974
2892,6287.879363735694
2893,66820.75694421028
2894,21954.30019701908
2895,348892.2009816213
2896,290471.38558287034
2897,223803.6265828103
2898,123685.68892960661
2899,206006.73493631266
2900,158837.52679300745
2901,251219.4855532783
2902,164626.6847882893
2903,305959.5209801757
2904,349785.1781790273
2905,51946.63304841555
2906,182848.82299134255
2907,108354.87630790542
2908,112337.6084218141
2909,118813.15463698923
2910,65164.92223423415
2911,71151.4539149613
2912,151064.6431631458
2913,79521.91942708699
2914,57021.36395206186
2915,75619.642705116
2916,84600.78709277269
2917,180101.32760137157
2918,110172.21275682628
2919,220977.57505636348
